Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt
ANTI,0.0,ANTI 2,ANTI-0190,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Calling,50 - 100 Meters,False,0,White-breasted Nuthatch,Sitta carolinensis,178775.0,90935.0,WBNU,False,False,21.29999924,69.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
ANTI,0.0,ANTI 2,ANTI-0190,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Calling,<= 50 Meters,False,0,Unidentified Chickadee,Poecile,553526.0,263793.0,UNCH,False,False,21.29999924,69.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
ANTI,0.0,ANTI 2,ANTI-0190,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,5 - 7.5 min,Singing,50 - 100 Meters,False,0,Eastern Bluebird,Sialia sialis,179801.0,87184.0,EABL,False,False,21.29999924,69.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False
ANTI,0.0,ANTI 2,ANTI-0190,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Chipping Sparrow,Spizella passerina,179435.0,84781.0,CHSP,False,False,21.29999924,69.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
ANTI,0.0,ANTI 2,ANTI-0190,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,2.5 - 5 min,Calling,<= 50 Meters,False,0,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,21.29999924,69.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False
ANTI,0.0,ANTI 2,ANTI-0190,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Singing,50 - 100 Meters,False,0,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,21.29999924,69.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
ANTI,0.0,ANTI 2,ANTI-0190,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Singing,50 - 100 Meters,False,0,Mourning Dove,Zenaida macroura,177125.0,82737.0,MODO,False,False,21.29999924,69.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
ANTI,0.0,ANTI 2,ANTI-0190,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,21.29999924,69.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
ANTI,0.0,ANTI 2,ANTI-0190,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,21.29999924,69.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
ANTI,0.0,ANTI 2,ANTI-0190,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,21.29999924,69.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
ANTI,0.0,ANTI 2,ANTI-0190,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Calling,<= 50 Meters,False,0,Eastern Kingbird,Tyrannus tyrannus,178279.0,85757.0,EAKI,False,False,21.29999924,69.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
ANTI,0.0,ANTI 2,ANTI-0194,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Singing,50 - 100 Meters,False,0,Acadian Flycatcher,Empidonax virescens,178339.0,85824.0,ACFL,False,True,25.10000038,67.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True
ANTI,0.0,ANTI 2,ANTI-0194,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156.0,WOTH,True,True,25.10000038,67.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True
ANTI,0.0,ANTI 2,ANTI-0194,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587.0,REVI,False,False,25.10000038,67.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True
ANTI,0.0,ANTI 2,ANTI-0194,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Parula,Setophaga americana,950033.0,890949.0,NOPA,False,False,25.10000038,67.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True
ANTI,0.0,ANTI 2,ANTI-0194,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Calling,<= 50 Meters,False,0,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,25.10000038,67.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True
ANTI,0.0,ANTI 2,ANTI-0194,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,7.5 - 10 min,Singing,<= 50 Meters,False,Undetermined,Brown-headed Cowbird,Molothrus ater,179112.0,94215.0,BHCO,False,False,25.10000038,67.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False
ANTI,0.0,ANTI 2,ANTI-0194,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,2.5 - 5 min,Calling,<= 50 Meters,False,0,American Goldfinch,Spinus tristis,179236.0,95300.0,AMGO,False,False,25.10000038,67.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False
ANTI,0.0,ANTI 2,ANTI-0194,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Calling,<= 50 Meters,False,0,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038.0,BGGN,False,False,25.10000038,67.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True
ANTI,0.0,ANTI 2,ANTI-0200,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Singing,50 - 100 Meters,False,0,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,15.5,89.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True
ANTI,0.0,ANTI 2,ANTI-0200,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,2.5 - 5 min,Calling,<= 50 Meters,False,0,American Crow,Corvus brachyrhynchos,179731.0,87106.0,AMCR,False,False,15.5,89.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False
ANTI,0.0,ANTI 2,ANTI-0200,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,5 - 7.5 min,Singing,50 - 100 Meters,False,0,Acadian Flycatcher,Empidonax virescens,178339.0,85824.0,ACFL,False,True,15.5,89.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False
ANTI,0.0,ANTI 2,ANTI-0200,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Calling,50 - 100 Meters,False,0,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038.0,BGGN,False,False,15.5,89.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True
ANTI,0.0,ANTI 2,ANTI-0200,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,2.5 - 5 min,Singing,<= 50 Meters,False,0,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,15.5,89.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False
ANTI,0.0,ANTI 2,ANTI-0200,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Chipping Sparrow,Spizella passerina,179435.0,84781.0,CHSP,False,False,15.5,89.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False
ANTI,0.0,ANTI 2,ANTI-0200,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Singing,50 - 100 Meters,False,0,Downy Woodpecker,Picoides pubescens,178259.0,84936.0,DOWO,False,True,15.5,89.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True
ANTI,0.0,ANTI 2,ANTI-0200,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,5 - 7.5 min,Singing,<= 50 Meters,False,0,Downy Woodpecker,Picoides pubescens,178259.0,84936.0,DOWO,False,True,15.5,89.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False
ANTI,0.0,ANTI 2,ANTI-0200,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Calling,<= 50 Meters,False,0,Eastern Towhee,Pipilo erythrophthalmus,179276.0,83803.0,EATO,False,True,15.5,89.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True
ANTI,0.0,ANTI 2,ANTI-0200,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,7.5 - 10 min,Calling,50 - 100 Meters,False,0,American Goldfinch,Spinus tristis,179236.0,95300.0,AMGO,False,False,15.5,89.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False
ANTI,0.0,ANTI 2,ANTI-0200,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,15.5,89.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True
ANTI,0.0,ANTI 2,ANTI-0200,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Calling,<= 50 Meters,False,0,White-breasted Nuthatch,Sitta carolinensis,178775.0,90935.0,WBNU,False,False,15.5,89.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True
ANTI,0.0,ANTI 2,ANTI-0200,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Singing,50 - 100 Meters,False,0,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,15.5,89.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True
ANTI,0.0,ANTI 2,ANTI-0206,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,15.60000038,89.40000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False
ANTI,0.0,ANTI 2,ANTI-0206,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,179276.0,83803.0,EATO,False,True,15.60000038,89.40000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True
ANTI,0.0,ANTI 2,ANTI-0206,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Singing,50 - 100 Meters,False,0,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,15.60000038,89.40000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True
ANTI,0.0,ANTI 2,ANTI-0206,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Calling,50 - 100 Meters,False,0,Unidentified Chickadee,Poecile,553526.0,263793.0,UNCH,False,False,15.60000038,89.40000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True
ANTI,0.0,ANTI 2,ANTI-0206,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,2.5 - 5 min,Calling,50 - 100 Meters,False,0,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865.0,RBWO,False,False,15.60000038,89.40000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False
ANTI,0.0,ANTI 2,ANTI-0206,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Singing,50 - 100 Meters,False,0,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,15.60000038,89.40000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True
ANTI,0.0,ANTI 2,ANTI-0206,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156.0,WOTH,True,True,15.60000038,89.40000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True
ANTI,0.0,ANTI 2,ANTI-0206,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,2.5 - 5 min,Calling,<= 50 Meters,False,0,Yellow-billed Cuckoo,Coccyzus americanus,177831.0,89102.0,YBCU,False,False,15.60000038,89.40000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False
ANTI,0.0,ANTI 2,ANTI-0206,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Calling,50 - 100 Meters,False,0,American Crow,Corvus brachyrhynchos,179731.0,87106.0,AMCR,False,False,15.60000038,89.40000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True
ANTI,0.0,ANTI 2,ANTI-0206,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,2.5 - 5 min,Calling,<= 50 Meters,False,0,American Goldfinch,Spinus tristis,179236.0,95300.0,AMGO,False,False,15.60000038,89.40000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True
ANTI,0.0,ANTI 2,ANTI-0206,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Calling,50 - 100 Meters,False,0,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038.0,BGGN,False,False,15.60000038,89.40000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True
ANTI,0.0,ANTI 2,ANTI-0206,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,2.5 - 5 min,Singing,50 - 100 Meters,False,0,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,15.60000038,89.40000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False
ANTI,0.0,ANTI 2,ANTI-0206,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Singing,50 - 100 Meters,False,0,Downy Woodpecker,Picoides pubescens,178259.0,84936.0,DOWO,False,True,15.60000038,89.40000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True
ANTI,0.0,ANTI 2,ANTI-0206,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Singing,<= 50 Meters,False,0,Acadian Flycatcher,Empidonax virescens,178339.0,85824.0,ACFL,False,True,15.60000038,89.40000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True
ANTI,0.0,ANTI 2,ANTI-0207,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,5 - 7.5 min,Singing,50 - 100 Meters,False,0,Scarlet Tanager,Piranga olivacea,179883.0,88071.0,SCTA,False,True,15.39999962,91.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False
ANTI,0.0,ANTI 2,ANTI-0207,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Yellow-throated Vireo,Vireo flavifrons,179009.0,93573.0,YTVI,False,True,15.39999962,91.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False
ANTI,0.0,ANTI 2,ANTI-0207,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Calling,50 - 100 Meters,False,0,Yellow-billed Cuckoo,Coccyzus americanus,177831.0,89102.0,YBCU,False,False,15.39999962,91.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
ANTI,0.0,ANTI 2,ANTI-0207,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156.0,WOTH,True,True,15.39999962,91.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
ANTI,0.0,ANTI 2,ANTI-0207,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Calling,<= 50 Meters,False,0,White-breasted Nuthatch,Sitta carolinensis,178775.0,90935.0,WBNU,False,False,15.39999962,91.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
ANTI,0.0,ANTI 2,ANTI-0207,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Calling,50 - 100 Meters,False,0,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865.0,RBWO,False,False,15.39999962,91.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
ANTI,0.0,ANTI 2,ANTI-0207,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Singing,50 - 100 Meters,False,0,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,15.39999962,91.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
ANTI,0.0,ANTI 2,ANTI-0207,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Singing,50 - 100 Meters,False,0,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,15.39999962,91.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
ANTI,0.0,ANTI 2,ANTI-0207,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Calling,50 - 100 Meters,False,0,American Crow,Corvus brachyrhynchos,179731.0,87106.0,AMCR,False,False,15.39999962,91.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
ANTI,0.0,ANTI 2,ANTI-0207,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Visualization,<= 50 Meters,False,0,Wild Turkey,Meleagris gallopavo,176136.0,86451.0,WITU,False,False,15.39999962,91.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
ANTI,0.0,ANTI 2,ANTI-0207,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Singing,<= 50 Meters,False,0,Acadian Flycatcher,Empidonax virescens,178339.0,85824.0,ACFL,False,True,15.39999962,91.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
ANTI,0.0,ANTI 2,ANTI-0207,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846.0,EAWP,False,True,15.39999962,91.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
ANTI,0.0,ANTI 2,ANTI-0207,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,2.5 - 5 min,Singing,<= 50 Meters,False,0,American Goldfinch,Spinus tristis,179236.0,95300.0,AMGO,False,False,15.39999962,91.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
ANTI,0.0,ANTI 2,ANTI-0207,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,2.5 - 5 min,Calling,<= 50 Meters,False,0,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038.0,BGGN,False,False,15.39999962,91.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False
ANTI,0.0,ANTI 2,ANTI-0207,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,2.5 - 5 min,Singing,50 - 100 Meters,False,0,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,15.39999962,91.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False
ANTI,0.0,ANTI 2,ANTI-0207,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,179276.0,83803.0,EATO,False,True,15.39999962,91.80000305,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True
ANTI,0.0,ANTI 2,ANTI-0201,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,2.5 - 5 min,Singing,50 - 100 Meters,False,0,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,14.80000019,90.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False
ANTI,0.0,ANTI 2,ANTI-0201,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Singing,50 - 100 Meters,False,0,Scarlet Tanager,Piranga olivacea,179883.0,88071.0,SCTA,False,True,14.80000019,90.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True
ANTI,0.0,ANTI 2,ANTI-0201,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,2.5 - 5 min,Calling,50 - 100 Meters,False,0,Yellow-billed Cuckoo,Coccyzus americanus,177831.0,89102.0,YBCU,False,False,14.80000019,90.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False
ANTI,0.0,ANTI 2,ANTI-0201,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Yellow-throated Vireo,Vireo flavifrons,179009.0,93573.0,YTVI,False,True,14.80000019,90.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True
ANTI,0.0,ANTI 2,ANTI-0201,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156.0,WOTH,True,True,14.80000019,90.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False
ANTI,0.0,ANTI 2,ANTI-0201,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,2.5 - 5 min,Calling,50 - 100 Meters,False,0,White-breasted Nuthatch,Sitta carolinensis,178775.0,90935.0,WBNU,False,False,14.80000019,90.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False
ANTI,0.0,ANTI 2,ANTI-0201,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,5 - 7.5 min,Calling,50 - 100 Meters,False,0,Unidentified Chickadee,Poecile,553526.0,263793.0,UNCH,False,False,14.80000019,90.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False
ANTI,0.0,ANTI 2,ANTI-0201,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,5 - 7.5 min,Singing,50 - 100 Meters,False,0,Pileated Woodpecker,Dryocopus pileatus,178166.0,84833.0,PIWO,False,False,14.80000019,90.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False
ANTI,0.0,ANTI 2,ANTI-0201,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,5 - 7.5 min,Singing,50 - 100 Meters,False,0,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,14.80000019,90.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False
ANTI,0.0,ANTI 2,ANTI-0201,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Calling,50 - 100 Meters,False,0,Great Crested Flycatcher,Myiarchus crinitus,178309.0,85791.0,GCFL,False,False,14.80000019,90.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True
ANTI,0.0,ANTI 2,ANTI-0201,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846.0,EAWP,False,True,14.80000019,90.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True
ANTI,0.0,ANTI 2,ANTI-0201,Forest,2018,6/26/2018,1/0/1900,1/0/1900,Elizabeth Oswald,2.0,5 - 7.5 min,Singing,50 - 100 Meters,False,0,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,14.80000019,90.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False
